koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_disposition
0,0,1,0,18.3980827,144.9175,0.587,4.438,145.0,1.26,686.0,52.31,17.2,5605.0,4.381,1.015,290.97222999999997,40.994678,FALSE POSITIVE
0,0,0,0,11.62904159,132.82099,0.925,2.97,88.0,1.31,854.0,125.89,13.7,5721.0,4.3069999999999995,1.131,292.08185,38.915031,CONFIRMED
0,0,1,0,13.6550963,137.52651,0.235,4.117,196.3,1.35,780.0,87.46,14.6,6065.0,4.487,0.962,296.61996,48.9058,FALSE POSITIVE
0,0,0,0,27.50871575,182.10349399999998,0.577,5.9291,639.2,2.98,663.0,45.66,190.3,5903.0,4.303999999999999,1.137,288.45065,40.245327,CONFIRMED
0,0,0,0,20.0708757,136.9462,0.643,6.354,405.7,3.2,826.0,110.19,12.8,5902.0,4.128,1.513,283.94244,41.4716,CONFIRMED
0,0,0,0,98.353149,217.883,0.906,24.708,423.0,4.13,552.0,21.96,30.5,6366.0,4.045,1.697,287.3912,42.194832,CANDIDATE
0,0,0,0,10.18318233,133.21403999999998,0.449,3.137,51.5,0.79,867.0,133.56,11.2,5843.0,4.421,1.084,287.97885,42.679359000000005,CANDIDATE
0,0,0,0,6.2321233,135.2369,0.32,2.85,31.7,0.61,1021.0,256.72,8.5,5843.0,4.421,1.084,287.97885,42.679359000000005,CANDIDATE
0,0,0,0,8.2942929,134.8478,0.006,3.976,36.8,0.65,928.0,175.39,10.1,5843.0,4.421,1.084,287.97885,42.679359000000005,CANDIDATE
0,0,1,1,1.540411479,131.99239,0.781,1.703,107.1,0.92,1446.0,1029.25,12.1,5769.0,4.57,0.812,286.01587,38.411339,FALSE POSITIVE
0,0,0,0,25.75274977,136.43851,0.516,2.7678,738.9,2.27,501.0,14.88,36.7,4963.0,4.501,0.826,294.66797,43.85326,CONFIRMED
0,0,0,0,10.161023528,172.00073600000002,0.716,3.1627,1653.9,4.62,904.0,157.97,111.1,6032.0,4.387,1.06,290.73517000000004,44.09132,CANDIDATE
0,0,0,0,12.82993461,169.944919,0.594,2.942,1417.4,3.31,734.0,68.41,79.6,5862.0,4.555,0.844,301.14789,44.104541999999995,CANDIDATE
0,0,0,0,49.41121127,198.238709,0.885,5.278,3184.0,6.77,497.0,14.48,125.4,5768.0,4.434,1.015,286.04712,45.053211,CONFIRMED
0,0,0,0,36.8567758,138.90683,0.05,7.495,714.1,2.68,549.0,21.4,43.8,5768.0,4.434,1.015,286.04712,45.053211,CONFIRMED
1,0,0,0,35.080928,164.4576,0.712,6.92,100.7,1.21,610.0,32.63,7.6,6007.0,4.353,1.126,299.67587000000003,47.07584,FALSE POSITIVE
0,0,0,0,10.39986173,141.51366000000002,0.757,3.377,275.3,1.5,678.0,49.86,22.8,4963.0,4.501,0.826,287.56473,44.305,CONFIRMED
0,0,1,1,0.828206212,135.722038,0.615,1.737,132.3,3.88,3274.0,27125.5,68.1,5812.0,3.5980000000000003,3.227,288.44153,45.609001,FALSE POSITIVE
0,0,0,0,24.31574009,183.40875,0.653,4.1344,643.3,2.8,683.0,51.53,42.5,6242.0,4.442,1.047,292.4274,44.381271000000005,CONFIRMED
0,1,1,1,199.443024,240.85147999999998,0.932,7.409,4036.0,9.3,332.0,2.86,55.1,5646.0,4.2780000000000005,1.153,281.76578,44.576370000000004,FALSE POSITIVE
0,0,0,0,39.6766071,178.55555,0.639,5.04,611.2,2.29,473.0,11.85,24.9,5244.0,4.449,0.888,291.05722000000003,44.632381,CANDIDATE
0,0,0,0,4.454194254,172.8202233,0.479,2.3061,16042.0,11.76,1017.0,252.22,1022.2,5359.0,4.425,0.915,299.90591,45.439678,CONFIRMED
1,0,0,0,809.0141881,250.634242,0.717,8.3017,16311.0,14.38,216.0,0.51,212.9,6230.0,4.397,1.047,290.38982999999996,45.665329,FALSE POSITIVE
0,0,0,0,21.0871953,202.858405,0.065,5.9269099999999995,8894.7,14.43,873.0,137.06,556.2,6266.0,4.101,1.522,296.96027000000004,46.034302000000004,CONFIRMED
0,1,0,0,1.575631524,170.39327600000001,1.065,2.59202,25627.0,28.66,1577.0,1464.43,465.4,6202.0,4.537,0.858,295.43478,46.203129,FALSE POSITIVE
0,0,0,0,6.09855603,135.92906000000002,0.21,2.9815,84.4,0.84,927.0,174.3,24.8,5465.0,4.449,0.925,287.698,42.338718,CONFIRMED
1,0,0,0,203.250506,208.4914,0.336,9.81,238.9,1.35,292.0,1.71,7.0,5600.0,4.455,0.872,284.67728,44.79768,FALSE POSITIVE
0,0,0,0,16.54295261,169.65031000000002,0.329,3.8516,726.0,2.31,611.0,32.94,36.1,5215.0,4.518,0.867,297.67261,48.302310999999996,CONFIRMED
0,0,0,0,11.023474797999999,171.114662,0.724,1.4814,1795.5,2.46,429.0,8.04,77.2,3744.0,4.718,0.537,298.10571,48.40115,CONFIRMED
0,0,0,0,34.18884323,193.38946,0.065,5.3278,1063.2,2.97,526.0,18.05,83.9,5515.0,4.453,0.925,283.50726000000003,48.552601,CONFIRMED
0,0,0,0,4.30165843,172.311001,0.547,2.1055,739.4,2.42,1009.0,244.48,88.3,5480.0,4.5089999999999995,0.865,290.43759,48.791882,CONFIRMED
0,0,0,0,7.6502435129999995,171.972352,0.014,2.752,981.4,2.3,772.0,83.86,98.8,5409.0,4.609,0.746,293.16016,48.881190999999994,CONFIRMED
0,0,0,0,2.47240869,132.44083999999998,0.319,1.87,47.5,0.36,887.0,145.69,9.0,4729.0,4.726,0.525,288.45605,45.80212,CANDIDATE
0,0,0,0,4.592393816,172.00472299999998,0.02,2.2748,1027.7,2.51,924.0,172.6,105.9,5351.0,4.582,0.796,283.54416000000003,45.225552,CANDIDATE
0,1,0,0,11.53029332,173.726435,0.027,1.8385,1209.3,3.98,873.0,137.08,57.6,5770.0,4.289,1.152,300.90778,45.45787,FALSE POSITIVE
0,0,0,0,5.859935955,132.040528,0.049,4.0185,322.8,2.56,1246.0,569.5,186.7,6181.0,4.22,1.424,288.68869,41.15118,CONFIRMED
0,0,0,0,2.104721971,171.044219,0.001,1.7547,905.5,2.89,1365.0,821.44,153.3,5703.0,4.498,0.975,293.05722000000003,45.551189,CONFIRMED
0,1,1,1,10.63624422,171.69616000000002,0.978,5.055,231.7,1.58,756.0,77.02,24.7,5834.0,4.591,0.774,285.3385,46.309872,FALSE POSITIVE
0,0,0,0,7.9069765,138.427,0.038,4.634,126.1,1.13,994.0,230.28,8.3,6347.0,4.4639999999999995,0.996,290.88831,51.248169,CANDIDATE
0,0,0,0,6.412512952999999,169.879804,0.553,5.2677,1156.4,3.89,1069.0,308.76,183.1,6026.0,4.3660000000000005,1.108,293.88293,44.638088,CONFIRMED
0,0,0,0,2.019997006,170.07102,0.502,1.8073,332.8,1.46,1166.0,437.85,52.1,5103.0,4.562,0.787,288.58405,44.733799,CONFIRMED
0,0,0,0,3.7630415310000003,132.59298,0.76,1.6011,354.5,1.63,948.0,190.67,37.9,5103.0,4.562,0.787,288.58405,44.733799,CONFIRMED
0,0,0,0,6.5212096289999995,175.7111,0.514,2.7975,760.4,2.54,932.0,178.27,69.8,5822.0,4.529,0.898,292.22031,44.700031,CONFIRMED
0,0,0,0,6.9969262389999995,175.91428100000002,0.022,2.7374,1317.4,3.21,888.0,147.07,101.6,5713.0,4.541,0.893,293.17132999999995,45.065601,CONFIRMED
0,0,0,0,13.9509565,144.287,0.467,5.231,35.7,0.75,849.0,122.88,11.2,5888.0,4.275,1.227,287.37125,39.603569,CANDIDATE
0,1,0,0,5.428344915,169.753676,0.911,1.8931,13756.0,14.88,1033.0,269.19,140.2,5936.0,4.501,0.965,297.97424,46.804562,FALSE POSITIVE
0,0,0,0,16.30141333,172.14753000000002,0.786,3.5764,942.3,3.84,805.0,99.08,62.4,6072.0,4.328,1.138,294.02297999999996,46.99955,CANDIDATE
0,0,0,0,24.61480613,191.741225,0.435,2.6602,1798.0,4.2,586.0,27.93,68.4,5312.0,4.3839999999999995,0.986,283.0228,47.261131,CANDIDATE
0,0,0,0,42.949522,153.73786,0.013,5.4154,959.1,2.98,487.0,13.29,40.7,5312.0,4.3839999999999995,0.986,283.0228,47.261131,CONFIRMED
0,0,0,0,117.033521,245.65151,0.188,6.822,770.4,2.68,349.0,3.49,21.9,5312.0,4.3839999999999995,0.986,283.0228,47.261131,CONFIRMED
1,0,0,0,386.39833,365.94877,0.287,8.519,748.0,2.2,214.0,0.49,4.9,5284.0,4.523,0.812,297.71039,48.083832,FALSE POSITIVE
0,0,0,0,1.55400389,169.830304,0.016,1.7664,465.8,1.59,1313.0,704.5,82.1,5409.0,4.609,0.746,293.16016,48.881190999999994,CONFIRMED
0,0,0,0,34.25951418,183.23718,0.008,4.7743,1072.5,2.41,468.0,11.36,66.1,5409.0,4.609,0.746,293.16016,48.881190999999994,CONFIRMED
1,0,0,0,23.8761144,143.07006,0.014,9.3113,1611.7,10.45,1481.0,1135.6,225.5,9974.0,4.048,2.533,293.78574,45.01849,FALSE POSITIVE
0,1,1,0,4.99270186,169.55323,1.232,3.1008,557.4,26.6,1051.0,288.29,42.3,5724.0,4.428999999999999,0.951,296.80893,48.965389,FALSE POSITIVE
0,0,0,0,4.79860021,173.257466,0.594,3.0384,817.4,2.51,978.0,216.54,88.1,5631.0,4.5569999999999995,0.847,286.55102999999997,49.418739,CONFIRMED
0,0,0,0,9.57665962,176.683759,0.043,3.3603,746.8,2.88,846.0,121.26,82.6,5386.0,4.322,1.076,287.1011,46.896481,CONFIRMED
0,0,0,0,96.6781852,140.18339,0.336,5.6957,951.3,3.29,392.0,5.55,44.7,5386.0,4.322,1.076,287.1011,46.896481,CONFIRMED
0,0,0,0,20.55280311,145.02837,0.568,2.2013,727.3,2.99,656.0,43.8,42.4,5386.0,4.322,1.076,287.1011,46.896481,CONFIRMED
0,1,0,0,2.023123903,170.513161,0.026,1.1829,1288.9,2.87,1266.0,608.26,76.0,5559.0,4.578,0.803,288.84902999999997,47.021969,FALSE POSITIVE
0,0,0,0,10.94026745,170.30551,0.595,2.3494,538.6,2.08,764.0,80.52,30.6,5749.0,4.547,0.864,288.67068,47.399139,CONFIRMED
1,0,0,0,19.5352551,148.20373999999998,0.702,1.013,1732.0,0.53,161.0,0.16,5.9,2703.0,5.274,0.118,292.50378,41.830421,FALSE POSITIVE
0,0,0,0,3.6874698319999997,170.8803594,0.919,1.0668,5057.6,5.78,690.0,53.6,363.9,4004.0,4.659,0.606,287.69119,47.546902,CANDIDATE
0,0,0,0,151.863949,143.31451,0.016,8.577,747.0,2.41,318.0,2.43,22.5,5713.0,4.541,0.893,293.17132999999995,45.065601,CONFIRMED
0,0,0,0,5.945043547999999,170.472237,0.763,2.7004,800.2,2.69,857.0,127.64,67.6,5105.0,4.468999999999999,0.868,291.18338,45.323170000000005,CONFIRMED
0,0,0,0,65.7045275,137.44275,0.663,3.3104,636.1,2.78,472.0,11.72,70.4,5918.0,4.4030000000000005,1.043,283.37482,43.788219,CANDIDATE
0,0,0,0,17.73842886,148.99011000000002,0.845,3.0049,605.5,2.47,596.0,29.74,29.8,5105.0,4.468999999999999,0.868,291.18338,45.323170000000005,CONFIRMED
0,0,0,0,9.93962361,131.58267,0.934,3.432,300.1,1.93,722.0,64.29,21.5,5105.0,4.468999999999999,0.868,291.18338,45.323170000000005,CONFIRMED
0,0,0,0,6.8731664,172.518826,0.055,6.8569,3753.8,13.44,1482.0,1140.56,535.5,6490.0,3.9419999999999997,2.179,296.81369,47.526610999999995,CONFIRMED
0,0,0,0,8.600099313,172.529281,0.048,4.0077,2791.6,4.17,760.0,78.72,209.2,5246.0,4.501,0.805,297.70023,47.86375,CONFIRMED
0,0,0,0,12.37646897,179.404945,0.468,2.7075,1709.0,2.53,483.0,12.87,81.2,4200.0,4.664,0.607,285.48505,48.054321,CONFIRMED
0,0,0,0,9.340538,135.12248,0.074,2.57,200.8,0.84,530.0,18.69,11.1,4200.0,4.664,0.607,285.48505,48.054321,CANDIDATE
0,0,0,0,330.071558,340.9871,0.681,4.295,616.7,2.94,286.0,1.58,10.6,5933.0,4.342,1.115,297.46533,42.882839000000004,CANDIDATE
0,0,0,0,18.87022157,178.71167,0.013,3.1404,1096.6,2.82,621.0,35.13,72.7,5402.0,4.452,0.865,282.46051,48.257118,CONFIRMED
0,0,0,0,19.5776073,135.2032,0.049,3.382,98.1,0.9,628.0,36.82,17.2,5465.0,4.449,0.925,287.698,42.338718,CONFIRMED
0,0,0,0,17.20522898,175.05878,0.012,3.6688,1080.6,2.22,553.0,22.05,75.7,5211.0,4.643,0.689,291.2211,50.581299,CONFIRMED
0,1,1,1,17.90766147,175.55977,0.978,5.396,1089.3,4.89,731.0,67.59,78.4,6153.0,4.471,0.993,296.10958999999997,51.005501,FALSE POSITIVE
0,0,0,0,22.18332255,169.49618999999998,0.024,5.1364,748.1,2.78,646.0,41.24,70.3,5565.0,4.361000000000001,1.03,289.52115,51.237309,CONFIRMED
1,0,0,0,354.78194,175.7246,1.17,6.46,193.0,30.53,325.0,2.62,7.7,5798.0,4.025,1.525,293.72586,47.247040000000005,FALSE POSITIVE
0,0,0,0,7.65880048,173.03964,0.017,3.0427,668.2,2.19,858.0,128.18,57.6,5657.0,4.508,0.855,290.24703999999997,52.149132,CONFIRMED
0,0,0,0,9.3789167,176.45197,0.671,3.3427,563.5,2.03,803.0,98.22,42.6,5684.0,4.493,0.808,286.9639,37.829708000000004,CONFIRMED
0,0,0,0,4.2216261930000005,173.699895,0.847,3.0619,658.0,2.87,1176.0,453.2,83.7,6123.0,4.4719999999999995,0.987,284.2572,47.68895,CONFIRMED
0,0,0,0,16.54967098,171.69398,0.88,4.3808,744.5,2.95,656.0,43.72,46.8,5372.0,4.434,0.916,280.64136,47.751942,CONFIRMED
0,0,0,0,2.154911236,133.49861299999998,0.113,3.1341,99.7,1.42,1740.0,2162.35,83.0,6181.0,4.22,1.424,288.68869,41.15118,CONFIRMED
0,0,0,0,11.505879,136.2363,0.029,5.583,49.8,0.99,1000.0,236.35,12.5,6336.0,4.266,1.403,298.81638,43.998039,CANDIDATE
0,0,0,0,3.52467888,131.63994,0.976,2.484,129.7,1.46,1098.0,344.61,12.3,5372.0,4.434,0.916,280.64136,47.751942,CANDIDATE
0,0,0,0,6.400157105,174.02213999999998,0.898,2.0004,743.2,2.52,810.0,101.72,49.1,5299.0,4.5969999999999995,0.766,298.66373,47.762039,CONFIRMED
0,0,0,0,2.437029217,170.73808,0.014,3.2005,244.0,2.04,1513.0,1237.66,49.0,5573.0,4.177,1.329,286.00494,45.480389,CONFIRMED
0,0,0,0,9.9267215,175.68671,0.625,3.8428,725.5,2.76,803.0,98.34,97.3,5475.0,4.43,0.982,287.91791,45.592869,CONFIRMED
0,0,0,0,21.22349325,170.37386999999998,0.794,4.9416,582.9,2.63,623.0,35.69,60.2,5475.0,4.43,0.982,287.91791,45.592869,CONFIRMED
1,0,0,0,367.07446,182.838,0.093,5.887,368.3,2.15,287.0,1.59,6.6,6315.0,4.407,1.116,294.15775,49.614971000000004,FALSE POSITIVE
0,0,0,0,6.47027706,136.50567,0.732,3.343,116.9,1.15,926.0,173.79,18.3,5475.0,4.43,0.982,287.91791,45.592869,CONFIRMED
0,0,0,0,3.722158895,171.560055,0.644,1.9941,757.4,2.33,1046.0,283.28,70.3,5617.0,4.574,0.806,291.35464,45.747898,CONFIRMED
0,0,0,0,46.9026431,154.30327,0.645,3.9264,821.3,2.6,458.0,10.44,40.6,5402.0,4.452,0.865,282.46051,48.257118,CONFIRMED
0,0,0,0,5.2634152180000005,174.35120700000002,0.853,2.1446,1030.7,3.77,1103.0,349.4,117.0,6099.0,4.456,1.028,290.74768,48.242008,CONFIRMED
0,0,0,0,4.030466786,171.092308,0.033,2.7734,2908.3,4.48,970.0,209.11,227.4,5234.0,4.542,0.854,298.55084,48.332451,CONFIRMED
0,0,1,0,9.27989,133.7457,0.579,3.33,164.3,1.29,897.0,152.86,8.6,6052.0,4.456,0.967,284.84662000000003,49.692402,FALSE POSITIVE
0,0,0,0,328.240201,199.203375,0.75,12.2726,13889.0,10.99,224.0,0.59,287.6,5234.0,4.542,0.854,298.55084,48.332451,CONFIRMED
0,1,0,0,22.264806569,173.103028,0.75,8.7941,19373.0,12.34,585.0,27.79,873.4,5681.0,4.566,0.813,288.6925,49.72353,FALSE POSITIVE
0,0,1,0,2.217038096,171.69586999999999,0.754,1.8575,543.7,3.23,1697.0,1956.29,49.5,6521.0,4.352,1.276,291.54098999999997,37.816559000000005,FALSE POSITIVE
0,0,0,0,8.874603,140.2954,0.1897,2.88,93.3,1.24,1070.0,309.5,5.4,6517.0,4.349,1.278,291.54098999999997,37.816559000000005,FALSE POSITIVE
0,0,0,0,4.393157678,172.867528,0.102,2.4455,447.2,1.41,807.0,99.9,63.0,4799.0,4.631,0.692,292.65842000000004,38.34539,CONFIRMED
1,0,0,0,251.7512,271.06864,0.943,4.314,114.3,1.25,272.0,1.29,7.5,5640.0,4.492,0.921,283.42911000000004,47.59251,FALSE POSITIVE
0,0,0,0,16.145671932,134.754877,0.75,3.7236,941.1,2.48,546.0,20.98,242.7,4900.0,4.602,0.741,281.48273,47.208031,CONFIRMED
1,0,0,0,1071.232624,420.286557,0.216,16.1784,19046.0,9.27,129.0,0.07,544.2,4799.0,4.631,0.692,292.65842000000004,38.34539,CONFIRMED
0,0,0,0,2.735900074,171.0964,0.189,1.9359,428.9,1.56,1075.0,315.95,44.5,5299.0,4.5969999999999995,0.766,298.66373,47.762039,CONFIRMED
0,0,0,0,5.852968845,171.181624,0.316,4.5973,1146.5,3.46,1056.0,293.93,152.4,6050.0,4.45,1.013,296.38552999999996,48.233452,CONFIRMED
0,0,0,0,81.1701587,178.58702,0.875,8.358,1183.2,4.71,436.0,8.55,51.0,5460.0,4.263,1.165,286.02402,48.43177,CONFIRMED
0,0,0,0,2.820190603,170.78770500000002,0.614,2.554,467.5,2.53,1367.0,824.92,64.2,5831.0,4.359,1.121,285.79068,48.683262,CONFIRMED
0,0,0,0,21.21712312,171.64936,0.89,5.89,636.0,2.97,706.0,58.63,56.2,6191.0,4.438,1.007,294.95145,48.651192,CONFIRMED
0,0,0,0,15.77980122,175.96934,0.025,4.0369,541.4,2.11,713.0,60.96,39.4,5941.0,4.519,0.911,282.7868,46.244991,CONFIRMED
0,0,0,0,14.03490255,171.60491000000002,0.66,3.638,851.8,2.41,641.0,39.97,60.9,5258.0,4.513,0.785,298.38482999999997,46.276039000000004,CONFIRMED
0,0,0,0,10.35586478,175.68106,0.178,2.8431,660.9,1.92,620.0,34.93,49.5,4646.0,4.539,0.778,282.45059,46.3214,CONFIRMED
0,0,0,0,22.342964828000003,132.741641,0.031,6.66405,5612.8,9.99,785.0,89.61,1118.9,6181.0,4.234,1.331,297.33307,41.891121000000005,CONFIRMED
0,0,0,0,11.38840217,174.55377,0.243,3.6949,438.0,3.04,979.0,216.55,34.7,5876.0,4.151,1.456,296.4986,46.57724,CONFIRMED
0,0,0,0,20.5498184,178.946396,0.649,5.5484,1564.3,4.04,657.0,44.11,123.1,5688.0,4.415,0.971,289.78052,49.89653,CONFIRMED
0,0,0,0,934.09418462,657.26877,0.4948,17.489,8709.6,7.89,177.0,0.23,135.5,5937.0,4.559,0.832,289.78052,49.89653,CANDIDATE
0,0,0,0,199.83920527,225.35896,0.811,4.378,44490.0,21.48,276.0,1.36,590.6,5457.0,4.548,0.869,286.65689,50.021568,CANDIDATE
1,0,0,0,17.4217322,145.9011,0.415,4.718,208.4,1.42,727.0,65.92,9.3,6052.0,4.456,0.967,284.84662000000003,49.692402,FALSE POSITIVE
0,1,0,0,15.84132627,177.142109,0.891,1.8215,31083.0,16.84,575.0,25.77,135.8,5119.0,4.575,0.702,296.61859,50.022011,FALSE POSITIVE
0,0,0,0,5.931196562,174.796908,0.886,2.4999,1007.4,2.01,562.0,23.5,90.5,3984.0,4.72,0.539,288.49582000000004,51.08194,CONFIRMED
1,0,0,0,0.837491225,131.574858,0.022,1.796,190.4,1.43,1980.0,3630.32,189.5,5676.0,4.3469999999999995,1.044,285.67938,50.241299,CONFIRMED
0,0,0,0,7.40611676,134.07481,0.077,2.8826,417.9,1.37,678.0,49.89,49.6,4799.0,4.631,0.692,292.65842000000004,38.34539,CONFIRMED
0,0,0,0,21.803708,139.07199,0.568,3.369,246.4,1.11,473.0,11.82,18.5,4799.0,4.631,0.692,292.65842000000004,38.34539,CONFIRMED
0,0,1,0,4.66229074,169.65558000000001,1.197,3.73,345.4,24.12,1166.0,437.35,29.8,6191.0,4.454,1.025,290.62134,38.695499,FALSE POSITIVE
0,0,0,0,29.9111886,194.71129,0.041,6.6436,942.0,2.9,541.0,20.31,50.8,5275.0,4.397,0.969,295.18292,38.654228,CONFIRMED
0,1,1,1,2.908453928,170.12474,1.195,2.5363,427.5,19.44,1181.0,459.47,40.4,5786.0,4.558,0.824,286.0705,38.975101,FALSE POSITIVE
0,0,0,0,25.69581456,188.78888999999998,0.68,4.0251,1130.8,1.7,314.0,2.3,45.1,3787.0,4.775,0.477,294.71193999999997,39.073761,CONFIRMED
0,1,1,0,25.70280003,194.82512,1.27,3.1644,5623.8,33.1,562.0,23.68,67.9,5532.0,4.488,0.835,297.76697,49.446659000000004,FALSE POSITIVE
0,0,0,0,13.64617478,180.34991000000002,0.115,3.4098,633.0,2.06,678.0,49.89,43.4,5569.0,4.566,0.829,288.92157000000003,49.762032,CONFIRMED
0,0,0,0,3.2136689260000004,123.611878,0.021,3.98235,727.8,4.13,1515.0,1244.44,346.9,5795.0,4.101,1.545,285.61533,50.13575,CONFIRMED
0,0,0,0,8.13121389,137.99254,0.622,4.2386,111.8,1.58,1117.0,368.36,55.3,6181.0,4.22,1.424,288.68869,41.15118,CONFIRMED
0,0,0,0,41.8854433,178.6919,0.917,6.763,687.4,3.28,540.0,20.05,47.0,5735.0,4.356,1.028,295.57135,49.774578000000005,CONFIRMED
0,0,0,0,13.81733587,135.03413,0.967,4.261,223.2,2.04,781.0,88.04,20.4,5735.0,4.356,1.028,295.57135,49.774578000000005,CONFIRMED
0,0,0,0,52.8148051,164.90456,0.002,7.309,553.7,3.33,562.0,23.57,27.4,5565.0,4.117,1.439,291.97144,47.86417,CONFIRMED
0,0,0,0,8.30783912,171.17201,0.019,3.1516,777.5,2.15,751.0,75.09,66.4,5320.0,4.5889999999999995,0.786,288.12097,47.966671000000005,CONFIRMED
0,1,0,0,49.5740154,201.97177,0.472,63.196,8772.9,5.01,280.0,1.46,200.6,4040.0,4.7139999999999995,0.527,293.53409,44.477084999999995,FALSE POSITIVE
0,0,0,0,34.0963441,153.82654,0.386,3.896,472.7,1.71,469.0,11.42,21.5,5320.0,4.5889999999999995,0.786,288.12097,47.966671000000005,CONFIRMED
0,0,0,0,6.45442931,173.21478000000002,0.749,2.6772,586.1,2.48,999.0,234.98,45.3,6092.0,4.496,0.943,296.12073,47.921478,CANDIDATE
0,0,0,0,3.595769013,170.36915,0.496,3.1569,383.7,2.39,1296.0,666.88,45.9,5762.0,4.283,1.196,286.24982,48.06094,CONFIRMED
0,0,0,0,52.6615266,183.52053999999998,0.682,3.1592,1078.1,1.87,271.0,1.28,38.4,3984.0,4.72,0.539,288.49582000000004,51.08194,CONFIRMED
0,0,0,0,1.902208647,170.449657,0.116,2.19877,2343.5,4.45,1346.0,778.26,363.2,5400.0,4.463,0.937,296.40686,51.35815,CONFIRMED
0,0,0,0,20.605501,146.5069,0.705,3.793,37.1,0.85,806.0,99.53,11.1,6099.0,4.1930000000000005,1.308,285.47659,41.632717,CANDIDATE
0,0,0,0,15.90688891,177.9305,0.014,3.9879,924.7,2.35,588.0,28.32,75.0,5097.0,4.553999999999999,0.797,290.29651,37.749489000000004,CONFIRMED
0,0,0,0,4.973455252,170.88579099999998,0.817,1.6519,741.6,2.46,867.0,133.55,65.4,5097.0,4.553999999999999,0.797,290.29651,37.749489000000004,CONFIRMED
0,0,1,1,30.5528972,173.90268999999998,1.216,5.269,865.2,30.74,670.0,47.63,35.6,6284.0,4.349,1.138,290.96353,38.472542,FALSE POSITIVE
0,0,1,1,4.804469031,169.63529,0.979,3.4587,744.4,3.35,953.0,194.68,67.3,5470.0,4.5280000000000005,0.809,289.31018,39.132221,FALSE POSITIVE
0,0,0,0,1.616883373,169.80396000000002,0.856,1.6325,437.3,4.47,1774.0,2342.49,43.9,4868.0,3.9019999999999997,1.816,288.75494,39.563648,CONFIRMED
0,0,0,0,9.5539134,135.5281,0.142,5.261,26.8,0.68,1012.0,247.86,13.1,6175.0,4.2989999999999995,1.307,281.83533,44.155918,CANDIDATE
0,0,0,0,13.19322809,175.6096,0.005,5.0036,585.7,2.94,862.0,130.35,50.9,5946.0,4.309,1.223,294.71017,39.8251,CONFIRMED
0,0,0,0,10.31174786,134.07991,0.747,3.1818,275.9,1.34,634.0,38.13,81.7,4900.0,4.602,0.741,281.48273,47.208031,CONFIRMED
0,0,0,0,4.42535097,134.56312,0.177,3.504,179.0,1.63,1240.0,559.22,22.1,5946.0,4.309,1.223,294.71017,39.8251,CONFIRMED
0,0,0,0,4.302139338,173.438922,0.652,2.0289,747.2,2.46,937.0,182.7,65.5,5041.0,4.479,0.857,296.1514,50.09581,CONFIRMED
0,0,0,0,3.1378459139999997,133.55688999999998,0.454,1.91,305.7,1.5,1041.0,277.64,30.8,5041.0,4.479,0.857,296.1514,50.09581,CONFIRMED
0,0,0,0,6.77067637,133.34913999999998,0.127,5.982,65.8,1.9,1499.0,1193.45,19.6,6337.0,3.8930000000000002,2.335,285.92322,42.54985,CANDIDATE
0,1,1,1,3.74782314,171.66634,1.202,5.133,423.4,25.59,1253.0,583.52,53.8,6161.0,4.454,1.053,291.02252000000004,50.259109,FALSE POSITIVE
0,1,1,0,1.09173174,170.37724,0.334,1.9719,186.9,1.07,1488.0,1153.1,32.2,5354.0,4.587,0.788,296.25948999999997,50.344372,FALSE POSITIVE
0,0,0,0,20.68420772,170.19034,0.488,6.4415,858.5,3.28,729.0,66.83,59.6,6246.0,4.433,1.092,289.83011,50.586239,CONFIRMED
0,0,0,0,50.6985408,141.31813,0.137,5.972,610.9,3.58,595.0,29.58,30.1,5876.0,4.151,1.456,296.4986,46.57724,CONFIRMED
0,0,1,1,2.9926465,170.80128,0.319,1.81,105.9,0.89,1170.0,443.12,16.1,5718.0,4.5489999999999995,0.863,289.8533,46.787151,FALSE POSITIVE
0,0,0,0,0.5893769520000001,131.8694,0.491,1.71,80.7,0.93,2162.0,5161.1,11.4,5714.0,4.428,1.015,295.81616,51.121738,CANDIDATE
0,0,0,0,39.7529915,175.46244,0.046,4.9641,549.3,2.37,568.0,24.54,40.9,6072.0,4.4110000000000005,1.01,294.46268,46.821449,CANDIDATE
0,0,0,0,9.99760285,171.78828000000001,0.851,3.4423,638.7,2.82,860.0,129.18,39.0,6004.0,4.484,0.977,294.98913999999996,46.838328999999995,CONFIRMED
0,0,0,0,90.4117992,208.5028,0.849,7.106,1265.0,3.96,413.0,6.86,35.4,6004.0,4.484,0.977,294.98913999999996,46.838328999999995,CONFIRMED
0,0,0,0,13.54057461,171.67762,0.18,4.4673,461.0,2.17,779.0,87.1,53.3,5767.0,4.388999999999999,1.014,291.09722999999997,38.875609999999995,CONFIRMED
0,0,0,0,1.7323464030000002,134.53123,0.184,2.2139,182.4,1.37,1546.0,1345.92,41.2,5767.0,4.388999999999999,1.014,291.09722999999997,38.875609999999995,CONFIRMED
0,0,0,0,1.74610057,131.7921,0.032,1.299,54.2,1.24,1689.0,1924.75,9.2,4854.0,3.9389999999999996,1.749,281.45718,46.746471,CANDIDATE
